mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__algorithm,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0029571533203125,0.0002897179306044182,0.00203557014465332,8.537947413981962e-05,kd_tree,1,2,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 1, 'knn__p': 2, 'knn__weights': 'distance'}",0.1875,0.09375,0.125,0.0625,0.1875,0.13125,0.05,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0033971786499023436,0.00102785910446281,0.0032440185546875,0.000844276615155246,kd_tree,3,1,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 3, 'knn__p': 1, 'knn__weights': 'uniform'}",0.125,0.1875,0.15625,0.125,0.1875,0.15625,0.02795084971874737,25,0.4453125,0.5078125,0.40625,0.515625,0.46875,0.46875,0.04044430970482745
0.002738761901855469,6.337027695343618e-05,0.0021489143371582033,0.00010271435432783075,kd_tree,3,1,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 3, 'knn__p': 1, 'knn__weights': 'distance'}",0.1875,0.0625,0.125,0.09375,0.1875,0.13125,0.05,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0027792930603027345,0.00012067451279225937,0.0029001712799072267,0.0005808507128721224,kd_tree,3,2,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 3, 'knn__p': 2, 'knn__weights': 'uniform'}",0.125,0.1875,0.15625,0.125,0.1875,0.15625,0.02795084971874737,25,0.4453125,0.5078125,0.40625,0.515625,0.46875,0.46875,0.04044430970482745
0.0027803897857666014,7.400835290740214e-05,0.00203089714050293,3.9039074870031355e-05,kd_tree,3,2,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 3, 'knn__p': 2, 'knn__weights': 'distance'}",0.1875,0.0625,0.125,0.09375,0.1875,0.13125,0.05,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0028529644012451174,0.00027128821955480626,0.002561521530151367,2.51168739588402e-05,kd_tree,5,1,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 5, 'knn__p': 1, 'knn__weights': 'uniform'}",0.15625,0.09375,0.21875,0.09375,0.09375,0.13125,0.05,37,0.375,0.390625,0.375,0.40625,0.40625,0.390625,0.013975424859373685
0.003154897689819336,0.0009198147698009573,0.00210113525390625,0.00015861179402005637,kd_tree,5,1,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 5, 'knn__p': 1, 'knn__weights': 'distance'}",0.1875,0.03125,0.09375,0.09375,0.21875,0.125,0.06846531968814576,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003168630599975586,0.0006841170826853282,0.002599811553955078,1.4534228115290099e-05,kd_tree,5,2,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 5, 'knn__p': 2, 'knn__weights': 'uniform'}",0.15625,0.09375,0.21875,0.09375,0.09375,0.13125,0.05,37,0.375,0.390625,0.375,0.40625,0.40625,0.390625,0.013975424859373685
0.003098011016845703,0.000732816726948615,0.002008199691772461,2.0385555342143496e-05,kd_tree,5,2,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 5, 'knn__p': 2, 'knn__weights': 'distance'}",0.1875,0.03125,0.09375,0.09375,0.21875,0.125,0.06846531968814576,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0027640819549560546,0.00012006250223710759,0.002634620666503906,0.0001493805019489557,kd_tree,7,1,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 7, 'knn__p': 1, 'knn__weights': 'uniform'}",0.15625,0.03125,0.09375,0.15625,0.21875,0.13125,0.06373774391990981,37,0.2890625,0.328125,0.34375,0.34375,0.328125,0.3265625,0.020009763241977653
0.0027085304260253905,0.0001664261828581762,0.0020970821380615233,0.00015605645432478386,kd_tree,7,1,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 7, 'knn__p': 1, 'knn__weights': 'distance'}",0.1875,0.0625,0.0625,0.09375,0.21875,0.125,0.06555055301063448,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002846956253051758,0.0002209950153938583,0.002586555480957031,8.502681778105352e-05,kd_tree,7,2,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'uniform'}",0.15625,0.03125,0.09375,0.15625,0.21875,0.13125,0.06373774391990981,37,0.2890625,0.328125,0.34375,0.34375,0.328125,0.3265625,0.020009763241977653
0.002680349349975586,7.883899312100192e-05,0.00221104621887207,0.00017789205057381843,kd_tree,7,2,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'distance'}",0.1875,0.0625,0.0625,0.09375,0.21875,0.125,0.06555055301063448,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002792072296142578,0.0002089049875285159,0.002620840072631836,7.816502846705561e-05,kd_tree,9,1,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 9, 'knn__p': 1, 'knn__weights': 'uniform'}",0.125,0.09375,0.15625,0.0625,0.21875,0.13125,0.053764532919016415,37,0.2734375,0.328125,0.2890625,0.3046875,0.296875,0.2984375,0.01808724516060973
0.002739095687866211,0.00010391107739072474,0.0020415782928466797,2.7641752819954038e-05,kd_tree,9,1,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 9, 'knn__p': 1, 'knn__weights': 'distance'}",0.1875,0.0625,0.09375,0.0625,0.25,0.13125,0.075,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002783203125,0.00011899247479803851,0.0026474475860595705,5.628403706256197e-05,kd_tree,9,2,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 9, 'knn__p': 2, 'knn__weights': 'uniform'}",0.125,0.09375,0.15625,0.0625,0.21875,0.13125,0.053764532919016415,37,0.2734375,0.328125,0.2890625,0.3046875,0.296875,0.2984375,0.01808724516060973
0.002666759490966797,6.110652833518206e-05,0.0021141529083251952,0.00014168649484329454,kd_tree,9,2,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 9, 'knn__p': 2, 'knn__weights': 'distance'}",0.1875,0.0625,0.09375,0.0625,0.25,0.13125,0.075,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002698326110839844,0.0001295453969831989,0.0026909828186035155,0.0001385494160751741,kd_tree,11,1,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 11, 'knn__p': 1, 'knn__weights': 'uniform'}",0.09375,0.09375,0.15625,0.125,0.21875,0.1375,0.046770717334674264,31,0.2734375,0.34375,0.28125,0.3203125,0.265625,0.296875,0.030055287596361478
